ID,Name,Team,Season,Salary,Type
1628366.0,Lonzo Ball,CHI,2023-24,20465117,Guaranteed
1628366.0,Lonzo Ball,CHI,2024-25,21395348,Guaranteed
1628366.0,Lonzo Ball,CHI,2025-26,0,Free Agent
1628366.0,Lonzo Ball,CHI,2026-27,0,Free Agent
1628366.0,Lonzo Ball,CHI,2027-28,0,Free Agent
1628366.0,Lonzo Ball,CHI,2028-29,0,Free Agent
1629631.0,De'Andre Hunter,ATL,2023-24,20089286,Guaranteed
1629631.0,De'Andre Hunter,ATL,2024-25,21696429,Guaranteed
1629631.0,De'Andre Hunter,ATL,2025-26,23303571,Guaranteed
1629631.0,De'Andre Hunter,ATL,2026-27,24910714,Guaranteed
1629631.0,De'Andre Hunter,ATL,2027-28,0,Free Agent
1629631.0,De'Andre Hunter,ATL,2028-29,0,Free Agent
1628386.0,Jarrett Allen,CLE,2023-24,20000000,Guaranteed
1628386.0,Jarrett Allen,CLE,2024-25,20000000,Guaranteed
1628386.0,Jarrett Allen,CLE,2025-26,20000000,Guaranteed
1628386.0,Jarrett Allen,CLE,2026-27,0,Free Agent
1628386.0,Jarrett Allen,CLE,2027-28,0,Free Agent
1628386.0,Jarrett Allen,CLE,2028-29,0,Free Agent
202711.0,Bojan Bogdanovic,BKN,2023-24,20000000,Guaranteed
202711.0,Bojan Bogdanovic,BKN,2024-25,19032850,Guaranteed
202711.0,Bojan Bogdanovic,BKN,2025-26,0,Free Agent
202711.0,Bojan Bogdanovic,BKN,2026-27,0,Free Agent
202711.0,Bojan Bogdanovic,BKN,2027-28,0,Free Agent
202711.0,Bojan Bogdanovic,BKN,2028-29,0,Free Agent
1629640.0,Keldon Johnson,SAS,2023-24,20000000,Guaranteed
1629640.0,Keldon Johnson,SAS,2024-25,19000000,Guaranteed
1629640.0,Keldon Johnson,SAS,2025-26,17500000,Guaranteed
1629640.0,Keldon Johnson,SAS,2026-27,17500000,Guaranteed
1629640.0,Keldon Johnson,SAS,2027-28,0,Free Agent
1629640.0,Keldon Johnson,SAS,2028-29,0,Free Agent
203925.0,Joe Harris,,2023-24,19928571,Guaranteed
203925.0,Joe Harris,,2024-25,0,Free Agent
203925.0,Joe Harris,,2025-26,0,Free Agent
203925.0,Joe Harris,,2026-27,0,Free Agent
203925.0,Joe Harris,,2027-28,0,Free Agent
203925.0,Joe Harris,,2028-29,0,Free Agent
1627751.0,Jakob Poeltl,TOR,2023-24,19500000,Guaranteed
1627751.0,Jakob Poeltl,TOR,2024-25,19500000,Guaranteed
1627751.0,Jakob Poeltl,TOR,2025-26,19500000,Guaranteed
1627751.0,Jakob Poeltl,TOR,2026-27,19500000,Player Option
1627751.0,Jakob Poeltl,TOR,2027-28,0,Free Agent
1627751.0,Jakob Poeltl,TOR,2028-29,0,Free Agent
1627741.0,Buddy Hield,GSW,2023-24,19321859,Guaranteed
1627741.0,Buddy Hield,GSW,2024-25,0,Free Agent
1627741.0,Buddy Hield,GSW,2025-26,0,Free Agent
1627741.0,Buddy Hield,GSW,2026-27,0,Free Agent
1627741.0,Buddy Hield,GSW,2027-28,0,Free Agent
1627741.0,Buddy Hield,GSW,2028-29,0,Free Agent
1628401.0,Derrick White,BOS,2023-24,18857143,Guaranteed
1628401.0,Derrick White,BOS,2024-25,20071429,Guaranteed
1628401.0,Derrick White,BOS,2025-26,0,Free Agent
1628401.0,Derrick White,BOS,2026-27,0,Free Agent
1628401.0,Derrick White,BOS,2027-28,0,Free Agent
1628401.0,Derrick White,BOS,2028-29,0,Free Agent
203095.0,Evan Fournier,DET,2023-24,18857143,Guaranteed
203095.0,Evan Fournier,DET,2024-25,19000000,Team Option
203095.0,Evan Fournier,DET,2025-26,0,Free Agent
203095.0,Evan Fournier,DET,2026-27,0,Free Agent
203095.0,Evan Fournier,DET,2027-28,0,Free Agent
203095.0,Evan Fournier,DET,2028-29,0,Free Agent
203992.0,Bogdan Bogdanovic,ATL,2023-24,18700000,Guaranteed
203992.0,Bogdan Bogdanovic,ATL,2024-25,17260000,Guaranteed
203992.0,Bogdan Bogdanovic,ATL,2025-26,16020000,Guaranteed
203992.0,Bogdan Bogdanovic,ATL,2026-27,16020000,Team Option
203992.0,Bogdan Bogdanovic,ATL,2027-28,0,Free Agent
203992.0,Bogdan Bogdanovic,ATL,2028-29,0,Free Agent
1628384.0,OG Anunoby,NYK,2023-24,18642857,Guaranteed
1628384.0,OG Anunoby,NYK,2024-25,19928571,Player Option
1628384.0,OG Anunoby,NYK,2025-26,0,Free Agent
1628384.0,OG Anunoby,NYK,2026-27,0,Free Agent
1628384.0,OG Anunoby,NYK,2027-28,0,Free Agent
1628384.0,OG Anunoby,NYK,2028-29,0,Free Agent
203935.0,Marcus Smart,MEM,2023-24,18583713,Guaranteed
203935.0,Marcus Smart,MEM,2024-25,19960285,Guaranteed
203935.0,Marcus Smart,MEM,2025-26,21336856,Guaranteed
203935.0,Marcus Smart,MEM,2026-27,0,Free Agent
203935.0,Marcus Smart,MEM,2027-28,0,Free Agent
203935.0,Marcus Smart,MEM,2028-29,0,Free Agent
,Gary Trent Jr,,2023-24,18560000,Guaranteed
,Gary Trent Jr,,2024-25,0,Free Agent
,Gary Trent Jr,,2025-26,0,Free Agent
,Gary Trent Jr,,2026-27,0,Free Agent
,Gary Trent Jr,,2027-28,0,Free Agent
,Gary Trent Jr,,2028-29,0,Free Agent
202696.0,Nikola Vucevic,CHI,2023-24,18518519,Guaranteed
202696.0,Nikola Vucevic,CHI,2024-25,20000000,Guaranteed
202696.0,Nikola Vucevic,CHI,2025-26,21481481,Guaranteed
202696.0,Nikola Vucevic,CHI,2026-27,0,Free Agent
202696.0,Nikola Vucevic,CHI,2027-28,0,Free Agent
202696.0,Nikola Vucevic,CHI,2028-29,0,Free Agent
1627749.0,Dejounte Murray,NOP,2023-24,18214000,Guaranteed
1627749.0,Dejounte Murray,NOP,2024-25,25266266,Guaranteed
1627749.0,Dejounte Murray,NOP,2025-26,27287600,Guaranteed
1627749.0,Dejounte Murray,NOP,2026-27,29308870,Guaranteed
1627749.0,Dejounte Murray,NOP,2027-28,31330172,Player Option
1627749.0,Dejounte Murray,NOP,2028-29,0,Free Agent
1629130.0,Duncan Robinson,MIA,2023-24,18154000,Guaranteed
1629130.0,Duncan Robinson,MIA,2024-25,19406000,Guaranteed
1629130.0,Duncan Robinson,MIA,2025-26,19888000,Player Option
1629130.0,Duncan Robinson,MIA,2026-27,0,Free Agent
1629130.0,Duncan Robinson,MIA,2027-28,0,Free Agent
1629130.0,Duncan Robinson,MIA,2028-29,0,Free Agent
1626181.0,Norman Powell,LAC,2023-24,18000000,Guaranteed
1626181.0,Norman Powell,LAC,2024-25,19241379,Guaranteed
1626181.0,Norman Powell,LAC,2025-26,20482758,Guaranteed
1626181.0,Norman Powell,LAC,2026-27,0,Free Agent
1626181.0,Norman Powell,LAC,2027-28,0,Free Agent
1626181.0,Norman Powell,LAC,2028-29,0,Free Agent
,Tim Hardaway Jr,,2023-24,17897728,Guaranteed
,Tim Hardaway Jr,,2024-25,16193183,Guaranteed
,Tim Hardaway Jr,,2025-26,0,Free Agent
,Tim Hardaway Jr,,2026-27,0,Free Agent
,Tim Hardaway Jr,,2027-28,0,Free Agent
,Tim Hardaway Jr,,2028-29,0,Free Agent
1629012.0,Collin Sexton,UTA,2023-24,17525000,Guaranteed
1629012.0,Collin Sexton,UTA,2024-25,18350000,Guaranteed
1629012.0,Collin Sexton,UTA,2025-26,19175000,Guaranteed
1629012.0,Collin Sexton,UTA,2026-27,0,Free Agent
1629012.0,Collin Sexton,UTA,2027-28,0,Free Agent
1629012.0,Collin Sexton,UTA,2028-29,0,Free Agent
1628371.0,Jonathan Isaac,ORL,2023-24,17400000,Guaranteed
1628371.0,Jonathan Isaac,ORL,2024-25,17400000,Guaranteed
1628371.0,Jonathan Isaac,ORL,2025-26,0,Free Agent
1628371.0,Jonathan Isaac,ORL,2026-27,0,Free Agent
1628371.0,Jonathan Isaac,ORL,2027-28,0,Free Agent
1628371.0,Jonathan Isaac,ORL,2028-29,0,Free Agent
1626156.0,D'Angelo Russell,LAL,2023-24,17307693,Guaranteed
1626156.0,D'Angelo Russell,LAL,2024-25,18692307,Player Option
1626156.0,D'Angelo Russell,LAL,2025-26,0,Free Agent
1626156.0,D'Angelo Russell,LAL,2026-27,0,Free Agent
1626156.0,D'Angelo Russell,LAL,2027-28,0,Free Agent
1626156.0,D'Angelo Russell,LAL,2028-29,0,Free Agent
1628374.0,Lauri Markkanen,UTA,2023-24,17259999,Guaranteed
1628374.0,Lauri Markkanen,UTA,2024-25,18044544,Guaranteed
1628374.0,Lauri Markkanen,UTA,2025-26,0,Free Agent
1628374.0,Lauri Markkanen,UTA,2026-27,0,Free Agent
1628374.0,Lauri Markkanen,UTA,2027-28,0,Free Agent
1628374.0,Lauri Markkanen,UTA,2028-29,0,Free Agent
203084.0,Harrison Barnes,SAS,2023-24,17000000,Guaranteed
203084.0,Harrison Barnes,SAS,2024-25,18000000,Guaranteed
203084.0,Harrison Barnes,SAS,2025-26,19000000,Guaranteed
203084.0,Harrison Barnes,SAS,2026-27,0,Free Agent
203084.0,Harrison Barnes,SAS,2027-28,0,Free Agent
203084.0,Harrison Barnes,SAS,2028-29,0,Free Agent
202722.0,Davis Bertans,CHA,2023-24,17000000,Guaranteed
202722.0,Davis Bertans,CHA,2024-25,16000000,Guaranteed
202722.0,Davis Bertans,CHA,2025-26,0,Free Agent
202722.0,Davis Bertans,CHA,2026-27,0,Free Agent
202722.0,Davis Bertans,CHA,2027-28,0,Free Agent
202722.0,Davis Bertans,CHA,2028-29,0,Free Agent
1628365.0,Markelle Fultz,ORL,2023-24,17000000,Guaranteed
1628365.0,Markelle Fultz,ORL,2024-25,0,Free Agent
1628365.0,Markelle Fultz,ORL,2025-26,0,Free Agent
1628365.0,Markelle Fultz,ORL,2026-27,0,Free Agent
1628365.0,Markelle Fultz,ORL,2027-28,0,Free Agent
1628365.0,Markelle Fultz,ORL,2028-29,0,Free Agent
203994.0,Jusuf Nurkic,PHX,2023-24,16875000,Guaranteed
203994.0,Jusuf Nurkic,PHX,2024-25,18125000,Guaranteed
203994.0,Jusuf Nurkic,PHX,2025-26,19375000,Guaranteed
203994.0,Jusuf Nurkic,PHX,2026-27,0,Free Agent
203994.0,Jusuf Nurkic,PHX,2027-28,0,Free Agent
203994.0,Jusuf Nurkic,PHX,2028-29,0,Free Agent
,PJ Washington,,2023-24,16847826,Guaranteed
,PJ Washington,,2024-25,15500000,Guaranteed
,PJ Washington,,2025-26,14152174,Guaranteed
,PJ Washington,,2026-27,0,Free Agent
,PJ Washington,,2027-28,0,Free Agent
,PJ Washington,,2028-29,0,Free Agent
,Marcus Morris,,2023-24,16803983,Guaranteed
,Marcus Morris,,2024-25,0,Free Agent
,Marcus Morris,,2025-26,0,Free Agent
,Marcus Morris,,2026-27,0,Free Agent
,Marcus Morris,,2027-28,0,Free Agent
,Marcus Morris,,2028-29,0,Free Agent
,Kevin Porter,,2023-24,15860000,Guaranteed
,Kevin Porter,,2024-25,1000000,Guaranteed
,Kevin Porter,,2025-26,0,Free Agent
,Kevin Porter,,2026-27,0,Free Agent
,Kevin Porter,,2027-28,0,Free Agent
,Kevin Porter,,2028-29,0,Free Agent
1629060.0,Rui Hachimura,LAL,2023-24,15740741,Guaranteed
1629060.0,Rui Hachimura,LAL,2024-25,17000000,Guaranteed
1629060.0,Rui Hachimura,LAL,2025-26,18259259,Guaranteed
1629060.0,Rui Hachimura,LAL,2026-27,0,Free Agent
1629060.0,Rui Hachimura,LAL,2027-28,0,Free Agent
1629060.0,Rui Hachimura,LAL,2028-29,0,Free Agent
1629011.0,Mitchell Robinson,NYK,2023-24,15681818,Guaranteed
1629011.0,Mitchell Robinson,NYK,2024-25,14318182,Guaranteed
1629011.0,Mitchell Robinson,NYK,2025-26,12954546,Guaranteed
1629011.0,Mitchell Robinson,NYK,2026-27,0,Free Agent
1629011.0,Mitchell Robinson,NYK,2027-28,0,Free Agent
1629011.0,Mitchell Robinson,NYK,2028-29,0,Free Agent
1628989.0,Kevin Huerter,SAC,2023-24,15669643,Guaranteed
1628989.0,Kevin Huerter,SAC,2024-25,16830357,Guaranteed
1628989.0,Kevin Huerter,SAC,2025-26,17991071,Guaranteed
1628989.0,Kevin Huerter,SAC,2026-27,0,Free Agent
1628989.0,Kevin Huerter,SAC,2027-28,0,Free Agent
1628989.0,Kevin Huerter,SAC,2028-29,0,Free Agent
202685.0,Jonas Valanciunas,WAS,2023-24,15435000,Guaranteed
202685.0,Jonas Valanciunas,WAS,2024-25,0,Free Agent
202685.0,Jonas Valanciunas,WAS,2025-26,0,Free Agent
202685.0,Jonas Valanciunas,WAS,2026-27,0,Free Agent
202685.0,Jonas Valanciunas,WAS,2027-28,0,Free Agent
202685.0,Jonas Valanciunas,WAS,2028-29,0,Free Agent
1627747.0,Caris LeVert,CLE,2023-24,15384616,Guaranteed
1627747.0,Caris LeVert,CLE,2024-25,16615384,Guaranteed
1627747.0,Caris LeVert,CLE,2025-26,0,Free Agent
1627747.0,Caris LeVert,CLE,2026-27,0,Free Agent
1627747.0,Caris LeVert,CLE,2027-28,0,Free Agent
1627747.0,Caris LeVert,CLE,2028-29,0,Free Agent
1629652.0,Luguentz Dort,OKC,2023-24,15277778,Guaranteed
1629652.0,Luguentz Dort,OKC,2024-25,16500000,Guaranteed
1629652.0,Luguentz Dort,OKC,2025-26,17722222,Guaranteed
1629652.0,Luguentz Dort,OKC,2026-27,17722222,Team Option
1629652.0,Luguentz Dort,OKC,2027-28,0,Free Agent
1629652.0,Luguentz Dort,OKC,2028-29,0,Free Agent
1628379.0,Luke Kennard,MEM,2023-24,14763636,Guaranteed
1628379.0,Luke Kennard,MEM,2024-25,14763636,Team Option
1628379.0,Luke Kennard,MEM,2025-26,0,Free Agent
1628379.0,Luke Kennard,MEM,2026-27,0,Free Agent
1628379.0,Luke Kennard,MEM,2027-28,0,Free Agent
1628379.0,Luke Kennard,MEM,2028-29,0,Free Agent
203484.0,Kentavious Caldwell-Pope,ORL,2023-24,14704938,Guaranteed
203484.0,Kentavious Caldwell-Pope,ORL,2024-25,15440185,Player Option
203484.0,Kentavious Caldwell-Pope,ORL,2025-26,0,Free Agent
203484.0,Kentavious Caldwell-Pope,ORL,2026-27,0,Free Agent
203484.0,Kentavious Caldwell-Pope,ORL,2027-28,0,Free Agent
203484.0,Kentavious Caldwell-Pope,ORL,2028-29,0,Free Agent
1629622.0,Max Strus,CLE,2023-24,14487684,Guaranteed
1629622.0,Max Strus,CLE,2024-25,15212068,Guaranteed
1629622.0,Max Strus,CLE,2025-26,15936452,Guaranteed
1629622.0,Max Strus,CLE,2026-27,16660836,Guaranteed
1629622.0,Max Strus,CLE,2027-28,0,Free Agent
1629622.0,Max Strus,CLE,2028-29,0,Free Agent
,Reggie Bullock,,2023-24,14210528,Guaranteed
,Reggie Bullock,,2024-25,0,Free Agent
,Reggie Bullock,,2025-26,0,Free Agent
,Reggie Bullock,,2026-27,0,Free Agent
,Reggie Bullock,,2027-28,0,Free Agent
,Reggie Bullock,,2028-29,0,Free Agent
203926.0,Doug McDermott,IND,2023-24,14000000,Guaranteed
203926.0,Doug McDermott,IND,2024-25,0,Free Agent
203926.0,Doug McDermott,IND,2025-26,0,Free Agent
203926.0,Doug McDermott,IND,2026-27,0,Free Agent
203926.0,Doug McDermott,IND,2027-28,0,Free Agent
203926.0,Doug McDermott,IND,2028-29,0,Free Agent
1626145.0,Tyus Jones,PHX,2023-24,14000000,Guaranteed
1626145.0,Tyus Jones,PHX,2024-25,0,Free Agent
1626145.0,Tyus Jones,PHX,2025-26,0,Free Agent
1626145.0,Tyus Jones,PHX,2026-27,0,Free Agent
1626145.0,Tyus Jones,PHX,2027-28,0,Free Agent
1626145.0,Tyus Jones,PHX,2028-29,0,Free Agent
1627827.0,Dorian Finney-Smith,BKN,2023-24,13932008,Guaranteed
1627827.0,Dorian Finney-Smith,BKN,2024-25,14924167,Guaranteed
1627827.0,Dorian Finney-Smith,BKN,2025-26,15378480,Player Option
1627827.0,Dorian Finney-Smith,BKN,2026-27,0,Free Agent
1627827.0,Dorian Finney-Smith,BKN,2027-28,0,Free Agent
1627827.0,Dorian Finney-Smith,BKN,2028-29,0,Free Agent
1630162.0,Anthony Edwards,MIN,2023-24,13534817,Guaranteed
1630162.0,Anthony Edwards,MIN,2024-25,42300000,Guaranteed
1630162.0,Anthony Edwards,MIN,2025-26,45684000,Guaranteed
1630162.0,Anthony Edwards,MIN,2026-27,49068000,Guaranteed
1630162.0,Anthony Edwards,MIN,2027-28,52452000,Guaranteed
1630162.0,Anthony Edwards,MIN,2028-29,55836000,Guaranteed
,Wendell Carter,,2023-24,13050000,Guaranteed
,Wendell Carter,,2024-25,11950000,Guaranteed
,Wendell Carter,,2025-26,10850000,Guaranteed
,Wendell Carter,,2026-27,0,Free Agent
,Wendell Carter,,2027-28,0,Free Agent
,Wendell Carter,,2028-29,0,Free Agent
203914.0,Gary Harris,ORL,2023-24,13000000,Guaranteed
203914.0,Gary Harris,ORL,2024-25,0,Free Agent
203914.0,Gary Harris,ORL,2025-26,0,Free Agent
203914.0,Gary Harris,ORL,2026-27,0,Free Agent
203914.0,Gary Harris,ORL,2027-28,0,Free Agent
203914.0,Gary Harris,ORL,2028-29,0,Free Agent
1628404.0,Josh Hart,NYK,2023-24,12960000,Guaranteed
1628404.0,Josh Hart,NYK,2024-25,18144000,Guaranteed
1628404.0,Josh Hart,NYK,2025-26,19472240,Guaranteed
1628404.0,Josh Hart,NYK,2026-27,20923760,Guaranteed
1628404.0,Josh Hart,NYK,2027-28,22375280,Team Option
1628404.0,Josh Hart,NYK,2028-29,0,Free Agent
1629675.0,Naz Reid,MIN,2023-24,12950400,Guaranteed
1629675.0,Naz Reid,MIN,2024-25,13986432,Guaranteed
1629675.0,Naz Reid,MIN,2025-26,15022464,Player Option
1629675.0,Naz Reid,MIN,2026-27,0,Free Agent
1629675.0,Naz Reid,MIN,2027-28,0,Free Agent
1629675.0,Naz Reid,MIN,2028-29,0,Free Agent
203500.0,Steven Adams,HOU,2023-24,12600000,Guaranteed
203500.0,Steven Adams,HOU,2024-25,12600000,Guaranteed
203500.0,Steven Adams,HOU,2025-26,0,Free Agent
203500.0,Steven Adams,HOU,2026-27,0,Free Agent
203500.0,Steven Adams,HOU,2027-28,0,Free Agent
203500.0,Steven Adams,HOU,2028-29,0,Free Agent
1629634.0,Brandon Clarke,MEM,2023-24,12500000,Guaranteed
1629634.0,Brandon Clarke,MEM,2024-25,12500000,Guaranteed
1629634.0,Brandon Clarke,MEM,2025-26,12500000,Guaranteed
1629634.0,Brandon Clarke,MEM,2026-27,12500000,Guaranteed
1629634.0,Brandon Clarke,MEM,2027-28,0,Free Agent
1629634.0,Brandon Clarke,MEM,2028-29,0,Free Agent
,Marvin Bagley,,2023-24,12500000,Guaranteed
,Marvin Bagley,,2024-25,12500000,Guaranteed
,Marvin Bagley,,2025-26,0,Free Agent
,Marvin Bagley,,2026-27,0,Free Agent
,Marvin Bagley,,2027-28,0,Free Agent
,Marvin Bagley,,2028-29,0,Free Agent
,Dennis Schroeder,,2023-24,12405000,Guaranteed
,Dennis Schroeder,,2024-25,13025250,Guaranteed
,Dennis Schroeder,,2025-26,0,Free Agent
,Dennis Schroeder,,2026-27,0,Free Agent
,Dennis Schroeder,,2027-28,0,Free Agent
,Dennis Schroeder,,2028-29,0,Free Agent
1629684.0,Grant Williams,CHA,2023-24,12405000,Guaranteed
1629684.0,Grant Williams,CHA,2024-25,13025250,Guaranteed
1629684.0,Grant Williams,CHA,2025-26,13645500,Guaranteed
1629684.0,Grant Williams,CHA,2026-27,14265750,Guaranteed
1629684.0,Grant Williams,CHA,2027-28,0,Free Agent
1629684.0,Grant Williams,CHA,2028-29,0,Free Agent
1629655.0,Daniel Gafford,DAL,2023-24,12402000,Guaranteed
1629655.0,Daniel Gafford,DAL,2024-25,13394160,Guaranteed
1629655.0,Daniel Gafford,DAL,2025-26,14386320,Guaranteed
1629655.0,Daniel Gafford,DAL,2026-27,0,Free Agent
1629655.0,Daniel Gafford,DAL,2027-28,0,Free Agent
1629655.0,Daniel Gafford,DAL,2028-29,0,Free Agent
203482.0,Kelly Olynyk,TOR,2023-24,12195122,Guaranteed
203482.0,Kelly Olynyk,TOR,2024-25,12804878,Guaranteed
203482.0,Kelly Olynyk,TOR,2025-26,13445122,Guaranteed
203482.0,Kelly Olynyk,TOR,2026-27,0,Free Agent
203482.0,Kelly Olynyk,TOR,2027-28,0,Free Agent
203482.0,Kelly Olynyk,TOR,2028-29,0,Free Agent
1641705.0,Victor Wembanyama,SAS,2023-24,12160632,Guaranteed
1641705.0,Victor Wembanyama,SAS,2024-25,12768664,Guaranteed
1641705.0,Victor Wembanyama,SAS,2025-26,13376695,Team Option
1641705.0,Victor Wembanyama,SAS,2026-27,16868013,Team Option
1641705.0,Victor Wembanyama,SAS,2027-28,23615218,Qualifying Offer
1641705.0,Victor Wembanyama,SAS,2028-29,0,Free Agent
1630164.0,James Wiseman,IND,2023-24,12119440,Guaranteed
1630164.0,James Wiseman,IND,2024-25,15815870,Qualifying Offer
1630164.0,James Wiseman,IND,2025-26,0,Free Agent
1630164.0,James Wiseman,IND,2026-27,0,Free Agent
1630164.0,James Wiseman,IND,2027-28,0,Free Agent
1630164.0,James Wiseman,IND,2028-29,0,Free Agent
,Devonte Graham,,2023-24,12100000,Guaranteed
,Devonte Graham,,2024-25,12650000,Guaranteed
,Devonte Graham,,2025-26,0,Free Agent
,Devonte Graham,,2026-27,0,Free Agent
,Devonte Graham,,2027-28,0,Free Agent
,Devonte Graham,,2028-29,0,Free Agent
1626158.0,Richaun Holmes,WAS,2023-24,12046020,Guaranteed
1626158.0,Richaun Holmes,WAS,2024-25,12876780,Player Option
1626158.0,Richaun Holmes,WAS,2025-26,0,Free Agent
1626158.0,Richaun Holmes,WAS,2026-27,0,Free Agent
1626158.0,Richaun Holmes,WAS,2027-28,0,Free Agent
1626158.0,Richaun Holmes,WAS,2028-29,0,Free Agent
1630559.0,Austin Reaves,LAL,2023-24,12015150,Guaranteed
1630559.0,Austin Reaves,LAL,2024-25,12976362,Guaranteed
1630559.0,Austin Reaves,LAL,2025-26,13937574,Guaranteed
1630559.0,Austin Reaves,LAL,2026-27,14898786,Player Option
1630559.0,Austin Reaves,LAL,2027-28,0,Free Agent
1630559.0,Austin Reaves,LAL,2028-29,0,Free Agent
,Herb Jones,,2023-24,12015150,Guaranteed
,Herb Jones,,2024-25,12976362,Guaranteed
,Herb Jones,,2025-26,13937574,Guaranteed
,Herb Jones,,2026-27,14898786,Guaranteed
,Herb Jones,,2027-28,0,Free Agent
,Herb Jones,,2028-29,0,Free Agent
1628449.0,Chris Boucher,TOR,2023-24,11750000,Guaranteed
1628449.0,Chris Boucher,TOR,2024-25,10810000,Guaranteed
1628449.0,Chris Boucher,TOR,2025-26,0,Free Agent
1628449.0,Chris Boucher,TOR,2026-27,0,Free Agent
1628449.0,Chris Boucher,TOR,2027-28,0,Free Agent
1628449.0,Chris Boucher,TOR,2028-29,0,Free Agent
1626171.0,Bobby Portis,MIL,2023-24,11710818,Guaranteed
1626171.0,Bobby Portis,MIL,2024-25,12578286,Guaranteed
1626171.0,Bobby Portis,MIL,2025-26,13445754,Player Option
1626171.0,Bobby Portis,MIL,2026-27,0,Free Agent
1626171.0,Bobby Portis,MIL,2027-28,0,Free Agent
1626171.0,Bobby Portis,MIL,2028-29,0,Free Agent
201587.0,Nicolas Batum,LAC,2023-24,11710818,Guaranteed
201587.0,Nicolas Batum,LAC,2024-25,0,Free Agent
201587.0,Nicolas Batum,LAC,2025-26,0,Free Agent
201587.0,Nicolas Batum,LAC,2026-27,0,Free Agent
201587.0,Nicolas Batum,LAC,2027-28,0,Free Agent
201587.0,Nicolas Batum,LAC,2028-29,0,Free Agent
203496.0,Robert Covington,PHI,2023-24,11692308,Guaranteed
203496.0,Robert Covington,PHI,2024-25,0,Free Agent
203496.0,Robert Covington,PHI,2025-26,0,Free Agent
203496.0,Robert Covington,PHI,2026-27,0,Free Agent
203496.0,Robert Covington,PHI,2027-28,0,Free Agent
203496.0,Robert Covington,PHI,2028-29,0,Free Agent
1631094.0,Paolo Banchero,ORL,2023-24,11608080,Guaranteed
1631094.0,Paolo Banchero,ORL,2024-25,12160800,Guaranteed
1631094.0,Paolo Banchero,ORL,2025-26,15334769,Team Option
1631094.0,Paolo Banchero,ORL,2026-27,19935199,Qualifying Offer
1631094.0,Paolo Banchero,ORL,2027-28,0,Free Agent
1631094.0,Paolo Banchero,ORL,2028-29,0,Free Agent
,Robert Williams,,2023-24,11571429,Guaranteed
,Robert Williams,,2024-25,12428571,Guaranteed
,Robert Williams,,2025-26,13285713,Guaranteed
,Robert Williams,,2026-27,0,Free Agent
,Robert Williams,,2027-28,0,Free Agent
,Robert Williams,,2028-29,0,Free Agent
1629632.0,Coby White,CHI,2023-24,11111111,Guaranteed
1629632.0,Coby White,CHI,2024-25,12000000,Guaranteed
1629632.0,Coby White,CHI,2025-26,12888889,Guaranteed
1629632.0,Coby White,CHI,2026-27,0,Free Agent
1629632.0,Coby White,CHI,2027-28,0,Free Agent
1629632.0,Coby White,CHI,2028-29,0,Free Agent
1630595.0,Cade Cunningham,DET,2023-24,11055360,Guaranteed
1630595.0,Cade Cunningham,DET,2024-25,13940809,Guaranteed
1630595.0,Cade Cunningham,DET,2025-26,18123052,Qualifying Offer
1630595.0,Cade Cunningham,DET,2026-27,0,Free Agent
1630595.0,Cade Cunningham,DET,2027-28,0,Free Agent
1630595.0,Cade Cunningham,DET,2028-29,0,Free Agent
1629659.0,Talen Horton-Tucker,UTA,2023-24,11020000,Guaranteed
1629659.0,Talen Horton-Tucker,UTA,2024-25,0,Free Agent
1629659.0,Talen Horton-Tucker,UTA,2025-26,0,Free Agent
1629659.0,Talen Horton-Tucker,UTA,2026-27,0,Free Agent
1629659.0,Talen Horton-Tucker,UTA,2027-28,0,Free Agent
1629659.0,Talen Horton-Tucker,UTA,2028-29,0,Free Agent
,PJ Tucker,,2023-24,11014500,Guaranteed
,PJ Tucker,,2024-25,11539000,Player Option
,PJ Tucker,,2025-26,0,Free Agent
,PJ Tucker,,2026-27,0,Free Agent
,PJ Tucker,,2027-28,0,Free Agent
,PJ Tucker,,2028-29,0,Free Agent
1628467.0,Maxi Kleber,DAL,2023-24,11000000,Guaranteed
1628467.0,Maxi Kleber,DAL,2024-25,11000000,Guaranteed
1628467.0,Maxi Kleber,DAL,2025-26,11000000,Guaranteed
1628467.0,Maxi Kleber,DAL,2026-27,0,Free Agent
1628467.0,Maxi Kleber,DAL,2027-28,0,Free Agent
1628467.0,Maxi Kleber,DAL,2028-29,0,Free Agent
204060.0,Joe Ingles,MIN,2023-24,11000000,Guaranteed
204060.0,Joe Ingles,MIN,2024-25,11000000,Team Option
204060.0,Joe Ingles,MIN,2025-26,0,Free Agent
204060.0,Joe Ingles,MIN,2026-27,0,Free Agent
204060.0,Joe Ingles,MIN,2027-28,0,Free Agent
204060.0,Joe Ingles,MIN,2028-29,0,Free Agent
1627826.0,Ivica Zubac,LAC,2023-24,10933333,Guaranteed
1627826.0,Ivica Zubac,LAC,2024-25,11743210,Guaranteed
1627826.0,Ivica Zubac,LAC,2025-26,0,Free Agent
1627826.0,Ivica Zubac,LAC,2026-27,0,Free Agent
1627826.0,Ivica Zubac,LAC,2027-28,0,Free Agent
1627826.0,Ivica Zubac,LAC,2028-29,0,Free Agent
1630163.0,LaMelo Ball,CHA,2023-24,10900635,Guaranteed
1630163.0,LaMelo Ball,CHA,2024-25,35250000,Guaranteed
